lat,lon,name,operator,opening_hours,,prixDiesel,prixDieselExcellium,prixEssence95,prixEssence98,prixLPG,derniereModification,url
49.8659192,17.8783227,MOL,MOL Česká republika,"Mo-Fr 05:00-22:00; Sa,Su 07:00-22:00",,,,,,,,https://www.mbenzin.cz/
49.8137280,16.1066584,,,,,,,,,,,https://www.mbenzin.cz/
49.3036635,14.1379310,Shell,,,,,,,,,,https://www.mbenzin.cz/
49.7270111,13.4131738,Shell,,24/7,,,,,,,,https://www.mbenzin.cz/
49.2391771,13.5207707,Shell,,Mo-Su 05:00-23:00,,,,,,,,https://www.mbenzin.cz/
50.2412130,12.8720156,Shell,Shell Czech Republic a.s.,06:00-22:00,,,,,,,,https://www.mbenzin.cz/
50.5086046,13.2527598,Shell,Shell Czech Republic a.s.,24/7,,,,,,,,https://www.mbenzin.cz/
50.7874316,13.9775795,Velta Free Shop,VELTA Free Shop s.r.o.,08:00-20:00,,,,,,,,https://www.mbenzin.cz/
50.1121987,14.2822278,Shell,,24/7,,,,,,,,https://www.mbenzin.cz/
50.0468761,14.5522586,Shell - Hornoměcholupská,"Shell Czech Republic, a.s.",06:00-22:00,,,,,,,,https://www.mbenzin.cz/
50.0694301,14.3815990,Shell,Shell Czech Republic a.s.,24/7,,,,,,,,https://www.mbenzin.cz/
50.0415525,15.8005492,Shell,,,,,,,,,,https://www.mbenzin.cz/
49.7896632,16.4829327,Shell,Shell Czech Republic a.s.,24/7,,,,,,,,https://www.mbenzin.cz/
49.0377155,16.3091834,,,,,,,,,,,https://www.mbenzin.cz/
50.7266152,15.1568527,ArmEx Jablonec n. Nisou,ARMEX Oil s.r.o.,06:00-20:00,,,,,,,,https://www.mbenzin.cz/
49.1840606,16.6830772,"MOL, Brno - Hviezdoslavova","MOL Česká republika, s.r.o.",24/7,,,,,,,,https://www.mbenzin.cz/
49.1834882,16.5796553,"MOL, Brno - Pisárky Bauerova","MOL Česká republika, s.r.o.",24/7,,,,,,,,https://www.mbenzin.cz/
49.2318702,16.5826231,MOL Brno - Hradecká,"MOL Česká republika, s.r.o.",06:00 - 22:00,,,,,,,,https://www.mbenzin.cz/
49.3471510,12.8510977,Free1 GAS Folmava - TIR,TOP TANK s.r.o.,24/7,,,,,,,,https://www.mbenzin.cz/
49.6593639,12.5332761,Fill Rozvadov,,24/7,,,,,,,,https://www.mbenzin.cz/
50.0252336,16.6061514,EuroOil Jablonné nad Orlicí,"Čepro, a.s.",Mo-Su 06:00-20:00,,,,,,,,https://www.mbenzin.cz/
50.2350383,13.4082237,MOL Podbořany,"MOL Česká republika, s.r.o.",06:00-20:00,,,,,,,,https://www.mbenzin.cz/
50.3605412,14.4734334,Prim Mělník,PETRA s.r.o.,06:00-22:00,,,,,,,,https://www.mbenzin.cz/
50.1708163,16.2214493,"PHB CZ, s.r.o.",,,,,,,,,,https://www.mbenzin.cz/
49.8335611,16.2685495,"Zaris, Dolní Újezd",Zaris s.r.o.,Mo-Fr 06:00-18:30; Sa 06:30-15:30; Su 06:30-13:30,,,,,,,,https://www.mbenzin.cz/
50.4023510,14.3087995,,Benzína,,,,,,,,,https://www.mbenzin.cz/
49.7628083,15.8921773,G.A.S. Petroleum,G.A.S. Petroleum Group,Mo-Su 05:30-22:00,,,,,,,,https://www.mbenzin.cz/
50.7331230,15.1878162,Vendys & V Jablonec n. N.,Vendys Petrol,24/7,,,,,,,,https://www.mbenzin.cz/
50.3221071,14.5054065,Radius Kly,Radius s.r.o.,,,,,,,,,https://www.mbenzin.cz/
49.1092514,16.7385238,,,,,,,,,,,https://www.mbenzin.cz/
50.4822121,14.1760627,Mj Global Hrdly,,,,,,,,,,https://www.mbenzin.cz/
49.3196831,17.7799250,Alitron Držková,"ALITRON CZ, s.r.o",Mo-Fr 06:00-19:00; Sa 07:00-17:00,,,,,,,,https://www.mbenzin.cz/
49.7276271,13.2556808,Pasoil,,,,,,,,,,https://www.mbenzin.cz/
50.0638641,14.5378402,"KM-Prona, Praha - Hostivař","KM - PRONA, a.s.",24/7,,,,,,,,https://www.mbenzin.cz/
50.0645964,14.4941190,"MOL, Praha 10 - V korytech","MOL Česká republika, s.r.o.",24/7,,,,,,,,https://www.mbenzin.cz/
50.0754884,14.5316952,CS Point,,24/7,,,,,,,,https://www.mbenzin.cz/
49.0562859,17.4671121,OMV,OMV,24/7,,,,,,,,https://www.mbenzin.cz/
49.2476906,14.7209796,,,,,,,,,,,https://www.mbenzin.cz/
49.4927225,16.6444159,,,Mo-Su 06:00-22:00,,,,,,,,https://www.mbenzin.cz/
49.4910003,16.6497293,,,24/7,,,,,,,,https://www.mbenzin.cz/
50.1206830,15.0817582,OMV,OMV,24/7,,,,,,,,https://www.mbenzin.cz/
50.7403185,15.2245313,Euro Car Vik,,6:00-22:00,,,,,,,,https://www.mbenzin.cz/
50.1991377,15.7831062,Prim,Petra,Mo-Su 06:00-21:00,,,,,,,,https://www.mbenzin.cz/
50.0907953,16.3069462,FAMA,,,,,,,,,,https://www.mbenzin.cz/
49.5708287,18.7586200,Smebaz,,Mo-Su 07:00-20:00,,,,,,,,https://www.mbenzin.cz/
48.9830889,14.4904040,GW Diesel,GW Jihotrans,Mo-Fr 06:00-15:00,,,,,,,,https://www.mbenzin.cz/
50.2537235,14.5269513,Benzina,Benzina,Mo-Su 05:00-22:00,,,,,,,,https://www.mbenzin.cz/
49.4819825,17.1215417,Avia XPress,,24/7,,,,,,,,https://www.mbenzin.cz/
49.2152605,16.4088207,D-1 Truck,D-1 road service s.r.o.,,,,,,,,,https://www.mbenzin.cz/
48.9847819,14.5067758,Hos,Josef HOS s.r.o.,Mo-Fr 05:00-21:00; Sa 06:00-20:00; Su 07:00-20:00,,,,,,,,https://www.mbenzin.cz/
49.3961373,13.3091972,"K5 CZ, s.r.o.","K5 CZ, s.r.o.",Mo-Su 05:00-22:00,,,,,,,,https://www.mbenzin.cz/
50.0283292,16.3701435,EUROBIT,,,,,,,,,,https://www.mbenzin.cz/
50.0484913,15.7520033,Prim Pardubice,PETRA s.r.o.,06:00-22:00,,,,,,,,https://www.mbenzin.cz/
49.8203268,18.1802261,Tomix,,Mo-Su 06:00-20:00,,,,,,,,https://www.mbenzin.cz/
49.5248472,12.9355861,EuroOil Horšovský Týn,"Čepro, a.s.",Mar-Oct 06:00-21:00;Nov-Feb 06:00-20:00,,,,,,,,https://www.mbenzin.cz/
49.0935931,17.7434899,Benzina - Luhačovice,"Unipetrol RPA, s.r.o. – Benzina",05:00-22:00,,,,,,,,https://www.mbenzin.cz/
50.5316781,14.1110535,EuroOil Litoměřice,"Čepro, a.s.",24/7,,,,,,,,https://www.mbenzin.cz/
50.6518931,13.8340809,CNG,"E.ON Energie, a.s.",24/7,,,,,,,,https://www.mbenzin.cz/
48.6190964,14.3249108,Orlen,Orlen Unipetrol RPA,Mo-Su 05:00-22:00,,,,,,,,https://www.mbenzin.cz/
49.1835434,16.6699089,,DPMB,,,,,,,,,https://www.mbenzin.cz/
50.3964525,16.0845708,Tomegas,,,,,,,,,,https://www.mbenzin.cz/
49.4836440,17.1217947,Orlen,,24/7,,,,,,,,https://www.mbenzin.cz/
49.7545750,18.2463778,"EuroOil Ostrava - Nová Bělá, Plzeňská","Čepro, a.s.",Mo-Su 06:00-21:00,,,,,,,,https://www.mbenzin.cz/
49.8724952,15.7404269,,,,,,,,,,,https://www.mbenzin.cz/
49.8771021,12.9477915,"LIEL CZ, s.r.o.",,Mo-Su 06:00-22:00,,,,,,,,https://www.mbenzin.cz/
49.2977994,16.5437880,Hunsgas,,"Mo-Fr 06:00-20:00; Sa,Su 08:00-18:00",,,,,,,,https://www.mbenzin.cz/
50.2332365,15.2139305,Autocentrum Boura,,Mo-Su 07:00-20:00,,,,,,,,https://www.mbenzin.cz/
49.7272313,13.4102499,Bonett,,24/7,,,,,,,,https://www.mbenzin.cz/
49.5905925,17.2455044,"EuroOil Olomouc, Krapkova","Čepro, a.s.",Mo-Su 06:00-20:00 off,,,,,,,,https://www.mbenzin.cz/
49.5895121,17.2985523,"EuroOil Olomouc - Hodolany, Lipenská","Čepro, a.s.",Mo-Su 06:00-20:00,,,,,,,,https://www.mbenzin.cz/
49.4595887,17.1111815,"EuroOil Prostějov, Brněnská","Čepro, a.s.",Mo-Su 06:00-22:00,,,,,,,,https://www.mbenzin.cz/
49.3476883,16.7614325,EuroOil Jedovnice,"Čepro, a.s.",Mo-Su 06:00-20:00,,,,,,,,https://www.mbenzin.cz/
49.4296484,16.3450459,EuroOil Doubravník,"Čepro, a.s.",Mo-Su 06:00-19:00,,,,,,,,https://www.mbenzin.cz/
49.6384153,16.7132374,EuroOil,Čepro,Mo-Su 06:00-19:00,,,,,,,,https://www.mbenzin.cz/
50.0331447,15.7490184,ČEPRO TANKOMAT,,24/7,,,,,,,,https://www.mbenzin.cz/
50.7679398,14.5412280,,,,,,,,,,,https://www.mbenzin.cz/
49.7964086,18.3011449,EUROBIT Oil,,Mo-Fr 05:00-18:00,,,,,,,,https://www.mbenzin.cz/
49.9560870,15.7991995,Shell,Mercia s.r.o.,"Mo-Su,PH 00:00-00:00",,,,,,,,https://www.mbenzin.cz/
50.7757248,15.0372684,Prim Liberec,PETRA s.r.o.,24/7,,,,,,,,https://www.mbenzin.cz/
50.0332335,14.3840486,Prim Praha 5 Barrandov,PETRA s.r.o.,24/7,,,,,,,,https://www.mbenzin.cz/
50.0362950,14.5808101,Prim Praha - Uhříněves,PETRA s.r.o.,24/7,,,,,,,,https://www.mbenzin.cz/
50.1825285,15.7259531,Prim Urbanice,PETRA s.r.o.,06:00-20:00,,,,,,,,https://www.mbenzin.cz/
48.8543184,14.2116935,,,,,,,,,,,https://www.mbenzin.cz/
50.3190899,13.5296953,"KM-Prona, Žatec","KM - PRONA, a.s.",24/7,,,,,,,,https://www.mbenzin.cz/
49.0889200,15.8883628,"KM-Prona, Jaroměřice nad Rokytnou","KM - PRONA, a.s.",24/7,,,,,,,,https://www.mbenzin.cz/
48.9860598,14.5195310,"KM-Prona, České Budějovice - Vráto","KM - PRONA, a.s.",24/7,,,,,,,,https://www.mbenzin.cz/
50.6630566,14.0299440,Vendys & V Ústí n. L.,Vendys Petrol,24/7,,,,,,,,https://www.mbenzin.cz/
50.4686680,13.9183930,Vendys & V Dřemčice,Vendys Petrol,24/7,,,,,,,,https://www.mbenzin.cz/
50.4596803,14.8686191,Vendys & V Hrdlořezy,Vendys Petrol,24/7,,,,,,,,https://www.mbenzin.cz/
50.7164258,14.5448135,Vendys & V Častolovice,Vendys Petrol,24/7,,,,,,,,https://www.mbenzin.cz/
50.7625670,15.3969070,RoBiN OIL Harrachov,RoBiN OIL s.r.o.,24/7,,,,,,,,https://www.mbenzin.cz/
49.8270767,15.0218327,Weststar,,,,,,,,,,https://www.mbenzin.cz/
49.0532359,17.2470652,EuroOil,"Čepro, a.s.",Mo-Su 06:00-18:00,,,,,,,,https://www.mbenzin.cz/
49.3195280,17.4605831,EuroOil,Čepro,Mo-Su 06:00-20:00,,,,,,,,https://www.mbenzin.cz/
49.3622451,17.3764981,EuroOil Chropyně,"Čepro, a.s.",Mo-Su 06:00-21:00,,,,,,,,https://www.mbenzin.cz/
49.3550088,17.3036917,EuroOil Kojetín,"Čepro, a.s.",Mo-Su 06:00-20:00,,,,,,,,https://www.mbenzin.cz/
49.2326703,16.6213782,"EuroOil Brno - Lesná, Okružní","Čepro, a.s.",Mo-Su 06:00-21:00,,,,,,,,https://www.mbenzin.cz/
49.1192629,16.1963631,EuroOil,"Čepro, a.s.",Mo-Su 06:00-20:00,,,,,,,,https://www.mbenzin.cz/
49.4706783,16.2127197,EuroOil Dolní Rožínka,"Čepro, a.s.",Mo-Su 06:00-18:00,,,,,,,,https://www.mbenzin.cz/
49.8954355,16.4576868,EuroOil,Čepro,24/7,,,,,,,,https://www.mbenzin.cz/
49.9853702,18.0532731,EuroOil Kobeřice,"Čepro, a.s.",Mo-Su 06:00-20:00,,,,,,,,https://www.mbenzin.cz/
49.9023306,17.7394000,EuroOil Litultovice,"Čepro, a.s.",Mo-Su 06:00-20:00,,,,,,,,https://www.mbenzin.cz/
50.2550611,17.3997750,EuroOil Zlaté Hory,"Čepro, a.s.",Mo-Su 06:00-20:00,,,,,,,,https://www.mbenzin.cz/
49.9127370,17.3701645,EuroOil Břidličná,"Čepro, a.s.",Mo-Su 06:00-19:00,,,,,,,,https://www.mbenzin.cz/
50.0251212,15.8248040,EuroOil,Čepro,Mo-Su 06:00-20:00,,,,,,,,https://www.mbenzin.cz/
50.2998789,15.8738140,EuroOil Smiřice,"Čepro, a.s.",Mo-Su 06:00-21:00,,,,,,,,https://www.mbenzin.cz/
50.2629993,16.1058894,EuroOil Opočno,"Čepro, a.s.",Mo-Su 06:00-20:00,,,,,,,,https://www.mbenzin.cz/
50.0943449,16.0904869,EuroOil Borohrádek,"Čepro, a.s.",Mo-Su 05:00-21:00,,,,,,,,https://www.mbenzin.cz/
49.7080213,16.0232981,EuroOil Svratka,"Čepro, a.s.",Mo-Su 06:00-19:00,,,,,,,,https://www.mbenzin.cz/
49.9867667,16.2284861,EuroOil Choceň,"Čepro, a.s.",Mo-Su 06:00-22:00,,,,,,,,https://www.mbenzin.cz/
50.1173811,14.6753868,Brtek s.r.o.,,06:00-21:00,,,,,,,,https://www.mbenzin.cz/
49.1806861,18.0663472,EuroOil Horní Lideč,"Čepro, a.s.",Mo-Su 06:00-20:00,,,,,,,,https://www.mbenzin.cz/
49.1908473,17.5286818,EuroOil,Čepro,Mo-Su 06:00-20:00,,,,,,,,https://www.mbenzin.cz/
48.8944604,17.2977842,EuroOil,"Čepro, a.s.",Mo-Su 06:00-20:00,,,,,,,,https://www.mbenzin.cz/
48.8530217,17.1027754,EuroOil,Čepro,Mo-Su 06:00-20:00,,,,,,,,https://www.mbenzin.cz/
48.7970823,16.8075540,EuroOil,"Čepro, a.s.",Mo-Su 06:00-20:00,,,,,,,,https://www.mbenzin.cz/
49.0358072,16.9599161,EuroOil Žarošice,"Čepro, a.s.",Mar-Oct: Mo-Su 06:00-20:00; Nov-Feb: Mo-Su 06:00-18:00,,,,,,,,https://www.mbenzin.cz/
49.1875581,16.5872637,"EuroOil Brno - výstaviště, Křížkovského","Čepro, a.s.",Mo-Su 06:00-22:00,,,,,,,,https://www.mbenzin.cz/
49.1106866,16.5300497,EuroOil Ořechov,"Čepro, a.s.",Mo-Su 05:00-20:00,,,,,,,,https://www.mbenzin.cz/
49.0471498,16.6136092,EuroOil Židlochovice,"Čepro, a.s.",Mo-Su 05:00-21:00,,,,,,,,https://www.mbenzin.cz/
48.8969927,15.8132993,EuroOil Vranov nad Dyjí,"Čepro, a.s.",Mar-Oct 06:00-20:00;Nov-Feb 06:00-18:00,,,,,,,,https://www.mbenzin.cz/
49.1093411,16.0499820,EuroOil Hrotovice,"Čepro, a.s.",Mo-Su 06:00-19:00,,,,,,,,https://www.mbenzin.cz/
49.2757417,16.2343972,EuroOil Velká Bíteš,"Čepro, a.s.",Mo-Su 06:00-18:00,,,,,,,,https://www.mbenzin.cz/
49.3936697,16.1009440,EuroOil,"Čepro, a.s.",Mo-Su 06:00-21:00,,,,,,,,https://www.mbenzin.cz/
49.4641310,15.9697278,EuroOil Radostín nad Oslavou,"Čepro, a.s.",Mo-Su 06:00-18:00,,,,,,,,https://www.mbenzin.cz/
49.4763951,15.8729919,EuroOil Bohdalov,"Čepro, a.s.",Mar-Oct 06:00-20:00;Nov-Feb 06:00-18:00,,,,,,,,https://www.mbenzin.cz/
49.8252611,18.2781861,"EuroOil Ostrava, Vítkovická","Čepro, a.s.",Mo-Su 05:30-21:00,,,,,,,,https://www.mbenzin.cz/
49.8626861,18.1020417,EuroOil Velká Polom,"Čepro, a.s.",Mo-Su 06:00-20:00,,,,,,,,https://www.mbenzin.cz/
49.7553376,18.0116807,EuroOil,"Čepro, a.s.",Mo-Su 05:00-21:00,,,,,,,,https://www.mbenzin.cz/
49.7090306,18.1597389,EuroOil Petřvald - západ,"Čepro, a.s.",Mo-Su 06:00-21:00,,,,,,,,https://www.mbenzin.cz/
49.7087083,18.1605889,EuroOil Petřvald - východ,"Čepro, a.s.",Mo-Su 06:00-21:00,,,,,,,,https://www.mbenzin.cz/
49.6932293,18.3236058,EuroOil Sviadnov,"Čepro, a.s.",Mo-Su 05:00-20:00,,,,,,,,https://www.mbenzin.cz/
49.5304441,18.3982564,EuroOil Ostravice,"Čepro, a.s.",Mo-Su 06:00-20:00,,,,,,,,https://www.mbenzin.cz/
49.0872936,14.7156914,EuroOil,Čepro,Mo-Su 06:00-21:00,,,,,,,,https://www.mbenzin.cz/
48.9415786,15.7277275,EuroOil Bítov,"Čepro, a.s.",Mar-Oct 06:00-20:00;Nov-Feb 07:00-17:00,,,,,,,,https://www.mbenzin.cz/
49.0225317,15.5671163,"EuroOil Jemnice, Na Podolí","Čepro, a.s.",Mo-Su 06:00-21:00,,,,,,,,https://www.mbenzin.cz/
49.1434872,15.5552275,EuroOil Nová Říše,"Čepro, a.s.",Mo-Su 06:00-19:00,,,,,,,,https://www.mbenzin.cz/
49.1473773,15.6663463,EuroOil Želetava,"Čepro, a.s.",Mar-Oct 05:00-22:00; Nov-Feb 05:00-20:00,,,,,,,,https://www.mbenzin.cz/
49.5486435,15.6304751,EuroOil Šlapanov - samoobslužná,"Čepro, a.s.",24/7,,,,,,,,https://www.mbenzin.cz/
49.7122230,15.6621377,EuroOil Chotěboř,"Čepro, a.s.",Mo-Su 05:00-22:00,,,,,,,,https://www.mbenzin.cz/
50.0460222,15.3623297,EuroOil Týnec nad Labem,"Čepro, a.s.",Mo-Su 06:00-20:00,,,,,,,,https://www.mbenzin.cz/
50.0368361,15.4109225,EuroOil Chvaletice,"Čepro, a.s.",Mo-Su 06:00-20:00,,,,,,,,https://www.mbenzin.cz/
50.4325282,15.3425623,EuroOil Jičín,"Čepro, a.s.",Mo-Su 06:00-21:00,,,,,,,,https://www.mbenzin.cz/
49.0808322,17.3364811,EuroOil,Čepro,Mo-Su 06:00-20:00,,,,,,,,https://www.mbenzin.cz/
49.0003975,16.8655333,EuroOil Klobouky u Brna,"Čepro, a.s.",,,,,,,,,https://www.mbenzin.cz/
49.8176115,15.1970347,EuroOil Zbraslavice,"Čepro, a.s.",Mo-Su 06:00-20:00,,,,,,,,https://www.mbenzin.cz/
49.8627419,12.7368148,EuroOil,"Čepro, a.s.",Mo-Su 05:00-22:00,,,,,,,,https://www.mbenzin.cz/
49.7556750,13.3094278,"EuroOil Plzeň, Křimice","Čepro, a.s.",Mo-Su 05:00-22:00,,,,,,,,https://www.mbenzin.cz/
49.5929313,13.0962215,EuroOil Holýšov,"Čepro, a.s.",Mo-Su 05:00-20:00,,,,,,,,https://www.mbenzin.cz/
49.5117167,12.8026806,EuroOil,"Čepro, a.s.",Mo-Su 06:00-18:00,,,,,,,,https://www.mbenzin.cz/
49.5586848,13.2016774,EuroOil Merklín,"Čepro, a.s.",Mo-Su 06:00-18:00,,,,,,,,https://www.mbenzin.cz/
49.4831126,13.1147505,EuroOil Koloveč,"Čepro, a.s.",Mo-Su 05:00-18:00,,,,,,,,https://www.mbenzin.cz/
49.2943922,13.1453326,EuroOil Nýrsko,"Čepro, a.s.",Mar-Oct 06:00-21:00;Nov-Feb 06:00-20:00,,,,,,,,https://www.mbenzin.cz/
49.3012184,13.4433341,EuroOil Kolinec,"Čepro, a.s.",Mo-Su 06:00-18:00,,,,,,,,https://www.mbenzin.cz/
49.0995088,13.6884031,EuroOil Zdíkovec,"Čepro, a.s.",Mar-Oct 06:00-21:00;Nov-Feb 06:00-20:00,,,,,,,,https://www.mbenzin.cz/
49.8388000,14.5947667,EuroOil Týnec nad Sázavou,"Čepro, a.s.",Mo-Su 06:00-21:00,,,,,,,,https://www.mbenzin.cz/
49.7805694,14.7032028,EuroOil Benešov,"Čepro, a.s.",Mo-Su 05:00-21:00,,,,,,,,https://www.mbenzin.cz/
49.4383970,14.6596622,EuroOil Tábor - Náchod,"Čepro, a.s.",Mar-Oct 06:00-21:00;Nov-Feb 06:00-20:00,,,,,,,,https://www.mbenzin.cz/
49.3653240,14.5853974,EuroOil Malšice,"Čepro, a.s.",Mo-Su 06:00-21:00,,,,,,,,https://www.mbenzin.cz/
48.9205896,14.4433169,EuroOil Včelná,"Čepro, a.s.",Mo-Su 06:00-20:00,,,,,,,,https://www.mbenzin.cz/
49.1532025,14.9888461,EuroOil Jindřichův Hradec,"Čepro, a.s.",Mo-Su 06:00-20:00,,,,,,,,https://www.mbenzin.cz/
49.3768056,14.9691045,EuroOil Černovice,"Čepro, a.s.",Mo-Su 06:00-19:00,,,,,,,,https://www.mbenzin.cz/
49.2498472,15.1785000,EuroOil Žirovnice,"Čepro, a.s.",Mo-Su 06:00-19:00,,,,,,,,https://www.mbenzin.cz/
49.2593611,15.2316167,EuroOil Počátky,"Čepro, a.s.",Mo-Su 06:00-20:00,,,,,,,,https://www.mbenzin.cz/
49.3255664,15.3196973,EuroOil Horní Cerekev,"Čepro, a.s.",Mo-Su 06:00-20:00,,,,,,,,https://www.mbenzin.cz/
50.1425539,14.6937816,EuroOil,Čepro,Mo-Su 06:00-20:00,,,,,,,,https://www.mbenzin.cz/
50.2841890,14.8303751,EuroOil,Čepro,Mo-Su 05:00-22:00,,,,,,,,https://www.mbenzin.cz/
50.8961758,14.6264166,EuroOil Varnsdorf,"Čepro, a.s.",Mo-Su 05:00-21:00,,,,,,,,https://www.mbenzin.cz/
50.8736296,14.5847849,EuroOil Dolní Podluží,"Čepro, a.s.",Mo-Su 05:00-21:00,,,,,,,,https://www.mbenzin.cz/
50.8791510,14.2379912,"EuroOil Hřensko, Hraniční přechod","Čepro, a.s.",Mar-Oct 05:00-23:00;Nov-Feb 06:00-22:00,,,,,,,,https://www.mbenzin.cz/
50.7804306,14.1444583,EuroOil Děčín - Bynov,"Čepro, a.s.",Mo-Su 05:00-21:00,,,,,,,,https://www.mbenzin.cz/
50.6723361,14.0331833,"EuroOil Ústí nad Labem, Skřivánek","Čepro, a.s.",Mo-Su 06:00-20:00,,,,,,,,https://www.mbenzin.cz/
50.6651922,14.0827731,"EuroOil Ústí nad Labem, Krásné Březno","Čepro, a.s.",Mo-Su 06:00-20:00,,,,,,,,https://www.mbenzin.cz/
50.2705917,13.9900611,EuroOil Třebíz,"Čepro, a.s.",Mo-Su 06:00-18:00,,,,,,,,https://www.mbenzin.cz/
50.3429500,13.9704306,EuroOil Peruc,"Čepro, a.s.",Mo-Su 06:00-18:00,,,,,,,,https://www.mbenzin.cz/
50.3486833,13.8139583,EuroOil Louny,"Čepro, a.s.",Mo-Su 06:00-20:00,,,,,,,,https://www.mbenzin.cz/
50.4271361,13.2632089,EuroOil Prunéřov - Ušák,"Čepro, a.s.",Mo-Su 05:00-20:00,,,,,,,,https://www.mbenzin.cz/
50.3744205,13.2756321,EuroOil,Čepro,Mo-Su 05:00-21:00,,,,,,,,https://www.mbenzin.cz/
50.1886917,12.7513111,EuroOil Loket nad Ohří,"Čepro, a.s.",Mo-Su 05:00-21:00,,,,,,,,https://www.mbenzin.cz/
50.2784239,12.9286166,EuroOil Hájek,"Čepro, a.s.",Mo-Su 06:00-20:00,,,,,,,,https://www.mbenzin.cz/
50.0288336,13.5798363,EuroOil Čistá u Rakovníka,"Čepro, a.s.",Mo-Su 06:00-18:00,,,,,,,,https://www.mbenzin.cz/
50.1379329,13.9899917,"EuroOil Tuchlovice, náměstí","Čepro, a.s.",Mo-Su 05:00-18:00,,,,,,,,https://www.mbenzin.cz/
50.0836870,14.4430514,"EuroOil Praha 3, U Rajské zahrady","Čepro, a.s.",24/7,,,,,,,,https://www.mbenzin.cz/
50.1026790,14.5134999,"EuroOil Praha 9 - Vysočany, Poděbradská","Čepro, a.s.",Mo-Su 05:00-23:00,,,,,,,,https://www.mbenzin.cz/
49.2979131,14.1635757,EuroOil,"Čepro, a.s.",Mo-Su 06:00-19:00,,,,,,,,https://www.mbenzin.cz/
49.3721216,13.9449890,EuroOil Sedlice u Blatné,"Čepro, a.s.",Mo-Su 06:00-21:00,,,,,,,,https://www.mbenzin.cz/
49.5122335,13.8956472,EuroOil Bělčice,"Čepro, a.s.",Mar-Oct 06:00-20:00;Nov-Feb 06:00-18:00,,,,,,,,https://www.mbenzin.cz/
49.5547020,14.3299218,EuroOil Petrovice u Sedlčan,"Čepro, a.s.",Mo-Su 06:00-19:00,,,,,,,,https://www.mbenzin.cz/
49.8598722,14.2643333,EuroOil Mníšek pod Brdy,"Čepro, a.s.",Mo-Su 05:00-22:00,,,,,,,,https://www.mbenzin.cz/
49.8243268,14.0520142,EuroOil Hostomice pod Brdy,"Čepro, a.s.",Mar-Oct 06:00-21:00;Nov-Feb 06:00-20:00,,,,,,,,https://www.mbenzin.cz/
49.9053026,13.9620640,EuroOil Zdice,"Čepro, a.s.",Mo-Su 05:00-21:00,,,,,,,,https://www.mbenzin.cz/
49.9345966,13.5430786,EuroOil Kozojedy,"Čepro, a.s.",Mo-Su 06:00-18:00,,,,,,,,https://www.mbenzin.cz/
49.9914359,13.2428863,EuroOil Manětín,"Čepro, a.s.",Mo-Su 06:00-18:00,,,,,,,,https://www.mbenzin.cz/
50.0446092,13.3760186,EuroOil Žihle,"Čepro, a.s.",Mo-Su 06:00-18:00,,,,,,,,https://www.mbenzin.cz/
49.8188428,18.2833836,CNG,"VÍTKOVICE Doprava, a.s.",24/7,,,,,,,,https://www.mbenzin.cz/
49.9053070,18.3077036,EuroOil Antošovice- levá,"Čepro, a.s.",24/7,,,,,,,,https://www.mbenzin.cz/
49.9006970,18.3059301,EuroOil Antošovice- pravá,"Čepro, a.s.",24/7,,,,,,,,https://www.mbenzin.cz/
49.8551500,18.5351528,EuroOil Karviná,"Čepro, a.s.",Mo-Su 05:00-21:00,,,,,,,,https://www.mbenzin.cz/
49.8808045,18.3145298,EuroOil Vrbice,"Čepro, a.s.",Mo-Su 05:30-22:00,,,,,,,,https://www.mbenzin.cz/
49.7682583,18.4514611,EuroOil,"Čepro, a.s.",Mo-Su 06:00-20:00,,,,,,,,https://www.mbenzin.cz/
49.4449004,17.4510333,EuroOil Přerov,"Čepro, a.s.",Mo-Su 06:00-18:00,,,,,,,,https://www.mbenzin.cz/
48.9838891,16.8631742,EuroOil Klobouky u Brna,"Čepro, a.s.",Mo-Su 06:00-18:00,,,,,,,,https://www.mbenzin.cz/
49.0759606,13.9647664,EuroOil Vlachovo Březí,"Čepro, a.s.",Mo-Su 06:00-19:00,,,,,,,,https://www.mbenzin.cz/
48.6170325,14.2539950,EuroOil Loučovice,"Čepro, a.s.",Mo-Su 06:00-19:00,,,,,,,,https://www.mbenzin.cz/
49.8653620,16.3252543,EuroOil Litomyšl,"Čepro, a.s.",Mo-Fr 05:00-20:00;Sa-Su 06:00-20:00,,,,,,,,https://www.mbenzin.cz/
50.1888916,12.6351781,"EuroOil Sokolov, Kraslická","Čepro, a.s.",Mo-Su 05:00-23:00,,,,,,,,https://www.mbenzin.cz/
49.6396226,14.2536161,EuroOil Kamýk nad Vltavou,"Čepro, a.s.",Mo-Su 06:00-20:00,,,,,,,,https://www.mbenzin.cz/
50.7840847,15.0228493,"Mol, Stráž nad Nisou","MOL Česká republika, s.r.o.",Mo-Su 05:00-22:00,,,,,,,,https://www.mbenzin.cz/
49.3228493,17.5836796,"KRODOS SERVIS, a.s.",,,,,,,,,,https://www.mbenzin.cz/
49.1137303,16.7052121,AS Sokolnice,Zaris s.r.o.,24/7,,,,,,,,https://www.mbenzin.cz/
49.7403315,18.3746164,,,"Mo-Fr 05:00-21:00; Sa,Su 08:00-20:00; PH 08:00-16:00",,,,,,,,https://www.mbenzin.cz/
